name,site,phone_number,full_address,street,city,state,postal_code,review_count,review_stars,working_hours,latitude,longitude,source_url
VESTA Fitboxing,http://www.vestafitboxing.com/,+1 404 281 1121,"665 Auburn Ave NE Suite 3, Atlanta, GA 30312",665 Auburn Ave NE Suite 3,Atlanta,GA,30312,182,4.9,"{""Friday"":""6 AM–8 PM"",""Monday"":""6 AM–8 PM"",""Saturday"":""8 AM–1 PM"",""Sunday"":""8 AM–1 PM"",""Thursday"":""6 AM–8 PM"",""Tuesday"":""6 AM–8 PM"",""Wednesday"":""6 AM–8 PM""}",33.7551368,-84.3657565,"https://www.google.com/maps/place/VESTA+Fitboxing/@33.7668663,-84.4487605,11z/data=!4m10!1m2!2m1!1sboxing+class+in+atlanta!3m6!1s0x88f5041a28905f7f:0x56774b8b2360eb71!8m2!3d33.7551368!4d-84.3657565!15sChdib3hpbmcgY2xhc3MgaW4gYXRsYW50YVoZIhdib3hpbmcgY2xhc3MgaW4gYXRsYW50YZIBCmJveGluZ19neW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmFkRFpYYzNwblJSQUKqAVIQASoQIgxib3hpbmcgY2xhc3MoADIfEAEiG7GUlbaHvHwinZI-Rt3ue758oa5ctPuGL2T6MzIbEAIiF2JveGluZyBjbGFzcyBpbiBhdGxhbnRh4AEA-gEECCMQRg!16s%2Fg%2F11bx5qrh2q?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Pepper Boxing,https://pepperboxing.com/,+1 404 343 6916,"3090 Early St NW, Atlanta, GA 30305",3090 Early St NW,Atlanta,GA,30305,83,4.3,"{""Friday"":""6–9 AM"",""Monday"":""6–9 AM"",""Saturday"":""9 AM–1 PM"",""Sunday"":""9 AM–1 PM"",""Thursday"":""6–9 AM"",""Tuesday"":""4 AM–8:30 PM"",""Wednesday"":""6–9 AM""}",33.8405322,-84.3805504,"https://www.google.com/maps/place/Pepper+Boxing/@33.7668663,-84.4487605,11z/data=!4m10!1m2!2m1!1sboxing+class+in+atlanta!3m6!1s0x88f505fd82e0826f:0xf3800d117a8ebba!8m2!3d33.8405322!4d-84.3805504!15sChdib3hpbmcgY2xhc3MgaW4gYXRsYW50YVoZIhdib3hpbmcgY2xhc3MgaW4gYXRsYW50YZIBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUkdjRFpZWlVsbkVBRaoBUhABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVtoe8fCKdkj5G3e57vnyhrly0-4YvZPozMhsQAiIXYm94aW5nIGNsYXNzIGluIGF0bGFudGHgAQD6AQQIOxBM!16s%2Fg%2F11p61yv77_?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Roundhouse Kickboxing East Atlanta,http://roundhousekb.com/,+1 678 679 7977,"749 Moreland Ave SE C-101, Atlanta, GA 30316",749 Moreland Ave SE C-101,Atlanta,GA,30316,98,4.8,"{""Friday"":""5 AM–8 PM"",""Monday"":""5 AM–8 PM"",""Saturday"":""7 AM–2 PM"",""Sunday"":""7 AM–2 PM"",""Thursday"":""5 AM–8 PM"",""Tuesday"":""5 AM–8 PM"",""Wednesday"":""5 AM–8 PM""}",33.7336111,-84.349515,"https://www.google.com/maps/place/Roundhouse+Kickboxing+East+Atlanta/@33.7668663,-84.4487605,11z/data=!4m10!1m2!2m1!1sboxing+class+in+atlanta!3m6!1s0x88f5015d4ba40005:0xb308531e36ab201c!8m2!3d33.7336111!4d-84.349515!15sChdib3hpbmcgY2xhc3MgaW4gYXRsYW50YVoZIhdib3hpbmcgY2xhc3MgaW4gYXRsYW50YZIBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUlhkalZZYVZKbkVBRaoBUhABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVtoe8fCKdkj5G3e57vnyhrly0-4YvZPozMhsQAiIXYm94aW5nIGNsYXNzIGluIGF0bGFudGHgAQD6AQQIRBA9!16s%2Fg%2F11q1ww7xxx?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Rumble Boxing,https://www.rumbleboxinggym.com/location/west-midtown?utm_source=google&utm_medium=referral&utm_campaign=yext&utm_term=organic,+1 404 490 2750,"1055 Howell Mill Rd, Atlanta, GA 30318",1055 Howell Mill Rd,Atlanta,GA,30318,23,4.4,"{""Friday"":""6 AM–8 PM"",""Monday"":""6 AM–8 PM"",""Saturday"":""9:30 AM–1:30 PM"",""Sunday"":""12:15–3:15 PM"",""Thursday"":""6 AM–8 PM"",""Tuesday"":""6 AM–8 PM"",""Wednesday"":""6 AM–8 PM""}",33.7831183,-84.411318,"https://www.google.com/maps/place/Rumble+Boxing/@33.7668663,-84.4487605,11z/data=!4m10!1m2!2m1!1sboxing+class+in+atlanta!3m6!1s0x88f50514c51653d7:0xb938fbe94bb8c0e6!8m2!3d33.7831183!4d-84.411318!15sChdib3hpbmcgY2xhc3MgaW4gYXRsYW50YVoZIhdib3hpbmcgY2xhc3MgaW4gYXRsYW50YZIBCmJveGluZ19neW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUnNNRjlmUVRoUlJSQUKqAVIQASoQIgxib3hpbmcgY2xhc3MoADIfEAEiG7GUlbaHvHwinZI-Rt3ue758oa5ctPuGL2T6MzIbEAIiF2JveGluZyBjbGFzcyBpbiBhdGxhbnRh4AEA-gEECGoQQA!16s%2Fg%2F11kpps9bd4?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
X3 Sports - Inman Park,https://x3sports.com/locations/inman-park/?utm_source=google&utm_medium=biz-profile&utm_campaign=location&utm_source_platform=link-site&utm_term=visit-site&utm_content=inman-pk,+1 678 573 6915,"240 N Highland Ave NE B2, Atlanta, GA 30307",240 N Highland Ave NE B2,Atlanta,GA,30307,447,4.7,"{""Friday"":""6 AM–8 PM"",""Monday"":""6 AM–9 PM"",""Saturday"":""9 AM–1 PM"",""Sunday"":""Closed"",""Thursday"":""6 AM–9 PM"",""Tuesday"":""6 AM–9 PM"",""Wednesday"":""6 AM–9 PM""}",33.7620831,-84.3599142,"https://www.google.com/maps/place/X3+Sports+-+Inman+Park/@33.7668663,-84.4487605,11z/data=!3m1!5s0x88f50406abe983d1:0x99c0983066ffc482!4m10!1m2!2m1!1sboxing+class+in+atlanta!3m6!1s0x88f50406ba5f8647:0x331ae6ff8b2ff698!8m2!3d33.7620831!4d-84.3599142!15sChdib3hpbmcgY2xhc3MgaW4gYXRsYW50YVoZIhdib3hpbmcgY2xhc3MgaW4gYXRsYW50YZIBA2d5bZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVSbmMwbERaRVpSRUFFqgFSEAEqECIMYm94aW5nIGNsYXNzKAAyHxABIhuxlJW2h7x8Ip2SPkbd7nu-fKGuXLT7hi9k-jMyGxACIhdib3hpbmcgY2xhc3MgaW4gYXRsYW50YeABAPoBBQiPARBL!16s%2Fg%2F1tf9z7wf?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Bangkok Boxing Fitness,https://www.bangkokboxingfitness.com/,+1 678 404 8055,"1232 Collier Rd NW, Atlanta, GA 30318",1232 Collier Rd NW,Atlanta,GA,30318,153,4.4,"{""Friday"":""10:30 AM–7 PM"",""Monday"":""4–8:30 PM"",""Saturday"":""9:30 AM–1 PM"",""Sunday"":""Closed"",""Thursday"":""10:30 AM–8:30 PM"",""Tuesday"":""10:30 AM–8:30 PM"",""Wednesday"":""4–8:30 PM""}",33.811562,-84.428044,"https://www.google.com/maps/place/Bangkok+Boxing+Fitness/@33.7668663,-84.4487605,11z/data=!4m10!1m2!2m1!1sboxing+class+in+atlanta!3m6!1s0x88f50523cc49d69b:0x9acec482dd6b376a!8m2!3d33.811562!4d-84.428044!15sChdib3hpbmcgY2xhc3MgaW4gYXRsYW50YVoZIhdib3hpbmcgY2xhc3MgaW4gYXRsYW50YZIBFG11YXlfdGhhaV9ib3hpbmdfZ3ltmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU52YTNGZldFOW5FQUWqAVIQASoQIgxib3hpbmcgY2xhc3MoADIfEAEiG7GUlbaHvHwinZI-Rt3ue758oa5ctPuGL2T6MzIbEAIiF2JveGluZyBjbGFzcyBpbiBhdGxhbnRh4AEA-gEECHsQOg!16s%2Fg%2F1vpq7qyp?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Hitsville Gym,https://hitsvillegym.com/,+1 833 448 7845,"4772 Frontage Rd, Forest Park, GA 30297",4772 Frontage Rd,Forest Park,GA,30297,13,4.5,"{""Friday"":""10 AM–9 PM"",""Monday"":""10 AM–9 PM"",""Saturday"":""11 AM–9 PM"",""Sunday"":""Closed"",""Thursday"":""10 AM–9 PM"",""Tuesday"":""10 AM–9 PM"",""Wednesday"":""10 AM–9 PM""}",33.6250023,-84.3986673,"https://www.google.com/maps/place/Hitsville+Gym/@33.7668663,-84.4487605,11z/data=!4m10!1m2!2m1!1sboxing+class+in+atlanta!3m6!1s0x88f4fdc1ab82625f:0x8a508e5ad425063e!8m2!3d33.6250023!4d-84.3986673!15sChdib3hpbmcgY2xhc3MgaW4gYXRsYW50YVoZIhdib3hpbmcgY2xhc3MgaW4gYXRsYW50YZIBCmJveGluZ19neW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUndlR1F0TTI1UlJSQUKqAVIQASoQIgxib3hpbmcgY2xhc3MoADIfEAEiG7GUlbaHvHwinZI-Rt3ue758oa5ctPuGL2T6MzIbEAIiF2JveGluZyBjbGFzcyBpbiBhdGxhbnRh4AEA-gEECGYQLw!16s%2Fg%2F11l1mpldd6?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Decatur Boxing Club,http://biggsboxing.com/,+1 678 687 2983,"137 New St, Decatur, GA 30030",137 New St,Decatur,GA,30030,69,4.4,"{""Friday"":""Closed"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""10 AM–8 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}",33.7719081,-84.2849137,"https://www.google.com/maps/place/Decatur+Boxing+Club/@33.7668663,-84.4487605,11z/data=!4m11!1m3!2m2!1sboxing+class+in+atlanta!6e1!3m6!1s0x88f50743ddb99377:0xe4f38b9678c4de7e!8m2!3d33.7719081!4d-84.2849137!15sChdib3hpbmcgY2xhc3MgaW4gYXRsYW50YVoZIhdib3hpbmcgY2xhc3MgaW4gYXRsYW50YZIBC2JveGluZ19jbHVimgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU53ZW5SdE1VMVJFQUWqAVIQASoQIgxib3hpbmcgY2xhc3MoADIfEAEiG7GUlbaHvHwinZI-Rt3ue758oa5ctPuGL2T6MzIbEAIiF2JveGluZyBjbGFzcyBpbiBhdGxhbnRh4AEA-gEECE0QOw!16s%2Fg%2F1vl9sb6l?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Barry's Boxing,http://www.barrysboxing.vegas/,+1 702 368 2696,"2664 S Highland Dr, Las Vegas, NV 89109",2664 S Highland Dr,Las Vegas,NV,89109,73,4.8,"{""Friday"":""11 AM–8 PM"",""Monday"":""11 AM–8 PM"",""Saturday"":""11 AM–3 PM"",""Sunday"":""Closed"",""Thursday"":""11 AM–8 PM"",""Tuesday"":""11 AM–8 PM"",""Wednesday"":""11 AM–8 PM""}",36.1412429,-115.170251,"https://www.google.com/maps/place/Barry's+Boxing/@36.1208228,-115.2633735,12z/data=!4m10!1m2!2m1!1sboxing+class+in+las+vegas!3m6!1s0x80c8c40bcebddee5:0x8c4549587e8deb55!8m2!3d36.1412429!4d-115.170251!15sChlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2FzWhsiGWJveGluZyBjbGFzcyBpbiBsYXMgdmVnYXOSAQpib3hpbmdfZ3ltmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDIxTmVsTkhjSFpYVjA1MVVsZHZlR1ZYVGtST2FUQXpURlJLVUZSRlJSQUKqAVQQASoQIgxib3hpbmcgY2xhc3MoADIfEAEiG7GUlbaHvFc5hQ4a8zN6uAtutIubiHKlkJMBzzIdEAIiGWJveGluZyBjbGFzcyBpbiBsYXMgdmVnYXPgAQD6AQQIJBA2!16s%2Fg%2F1tdqnybc?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Mayweather Boxing Club,https://link.localbestgyms.com/widget/group/PUJITiTZGJ3U50tEdwf0?hl=en-US&gei=TL_IaLSXL4ilqtsP2IvZyQo&rwg_token=ACgRB3d4Ov8AQRnJ4GH-t2DnULWgpV-wWq0_nkOJNBVcA1Humvn-4Ch2KO0_0a422UJh_c8994-wVYjCDFzGSQB-UlPsz2w7KQ%3D%3D,+1 616 337 5481,"4020 Schiff Dr, Las Vegas, NV 89103",4020 Schiff Dr,Las Vegas,NV,89103,250,4.7,"{""Friday"":""11 AM–10 PM"",""Monday"":""11 AM–10 PM"",""Saturday"":""11 AM–10 PM"",""Sunday"":""11 AM–10 PM"",""Thursday"":""11 AM–10 PM"",""Tuesday"":""11 AM–10 PM"",""Wednesday"":""11 AM–10 PM""}",36.1248597,-115.1934487,"https://www.google.com/maps/place/Mayweather+Boxing+Club/@36.1208228,-115.2633735,12z/data=!4m10!1m2!2m1!1sboxing+class+in+las+vegas!3m6!1s0x80c8c6a6bfd978a9:0x94e4cafddd47420f!8m2!3d36.1248597!4d-115.1934487!15sChlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2FzWhsiGWJveGluZyBjbGFzcyBpbiBsYXMgdmVnYXOSAQpib3hpbmdfZ3ltmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5zT1Y5aGJHZDNSUkFCqgFUEAEqECIMYm94aW5nIGNsYXNzKAAyHxABIhuxlJW2h7xXOYUOGvMzergLbrSLm4hypZCTAc8yHRACIhlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2Fz4AEA-gEFCNUDEEA!16s%2Fg%2F11b6_qtbn0?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
BOE BOXING & FITNESS,http://boeboxing.com/,+1 702 682 8096,"1801 E Tropicana Ave #19, Las Vegas, NV 89119",1801 E Tropicana Ave #19,Las Vegas,NV,89119,266,5,"{""Friday"":""10 AM–2 PM"",""Monday"":""10 AM–2 PM"",""Saturday"":""10 AM–2 PM"",""Sunday"":""Closed"",""Thursday"":""10 AM–2 PM"",""Tuesday"":""10 AM–2 PM"",""Wednesday"":""10 AM–2 PM""}",36.0996551,-115.1271057,"https://www.google.com/maps/place/BOE+BOXING+%26+FITNESS/@36.1208228,-115.2633735,12z/data=!4m10!1m2!2m1!1sboxing+class+in+las+vegas!3m6!1s0x80c8c511ab459117:0xaaa9c737ed598ca1!8m2!3d36.0996551!4d-115.1271057!15sChlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2FzWhsiGWJveGluZyBjbGFzcyBpbiBsYXMgdmVnYXOSAQpib3hpbmdfZ3ltmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU4wT0ZsNVYzSlJSUkFCqgFUEAEqECIMYm94aW5nIGNsYXNzKAAyHxABIhuxlJW2h7xXOYUOGvMzergLbrSLm4hypZCTAc8yHRACIhlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2Fz4AEA-gEECFYQTA!16s%2Fg%2F11b8_nrt7k?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Capetillo Boxing Gym,http://capetillogym.com/,+1 702 433 0061,"3430 E Tropicana Ave Suite 61, Las Vegas, NV 89121",3430 E Tropicana Ave Suite 61,Las Vegas,NV,89121,109,4.5,"{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–9 PM"",""Saturday"":""10 AM–1 PM"",""Sunday"":""Closed"",""Thursday"":""10 AM–9 PM"",""Tuesday"":""10 AM–9 PM"",""Wednesday"":""10 AM–9 PM""}",36.1012477,-115.0992213,"https://www.google.com/maps/place/Capetillo+Boxing+Gym/@36.1208228,-115.2633735,12z/data=!4m10!1m2!2m1!1sboxing+class+in+las+vegas!3m6!1s0x80c8c52a95cab703:0x72ba49941758937e!8m2!3d36.1012477!4d-115.0992213!15sChlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2FzWhsiGWJveGluZyBjbGFzcyBpbiBsYXMgdmVnYXOSAQpib3hpbmdfZ3ltmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJxWjJObFNHMW5SUkFCqgFUEAEqECIMYm94aW5nIGNsYXNzKAAyHxABIhuxlJW2h7xXOYUOGvMzergLbrSLm4hypZCTAc8yHRACIhlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2Fz4AEA-gEECBMQOw!16s%2Fg%2F11fjxynjm2?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Never QuiT Boxing Gym,http://www.neverquitboxing.com/,+1 702 325 5528,"916 N Main St, Las Vegas, NV 89101",916 N Main St,Las Vegas,NV,89101,12,4.7,"{""Friday"":""8 AM–8 PM"",""Monday"":""8 AM–8 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""8 AM–8 PM"",""Tuesday"":""8 AM–8 PM"",""Wednesday"":""8 AM–8 PM""}",36.1803532,-115.1402403,"https://www.google.com/maps/place/Never+QuiT+Boxing+Gym/@36.1208228,-115.2633735,12z/data=!4m10!1m2!2m1!1sboxing+class+in+las+vegas!3m6!1s0x80c8c3ada337114d:0xb816ede81be15276!8m2!3d36.1803532!4d-115.1402403!15sChlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2FzWhsiGWJveGluZyBjbGFzcyBpbiBsYXMgdmVnYXOSAQpib3hpbmdfZ3ltmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5vZVhOMVMycDNSUkFCqgFUEAEqECIMYm94aW5nIGNsYXNzKAAyHxABIhuxlJW2h7xXOYUOGvMzergLbrSLm4hypZCTAc8yHRACIhlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2Fz4AEA-gEECAAQNg!16s%2Fg%2F11sy01wj7x?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Split T Boxing Club,https://splittboxingclub.com/,+1 702 834 7055,"6320 S Pecos Rd #117, Las Vegas, NV 89120",6320 S Pecos Rd #117,Las Vegas,NV,89120,42,4.7,"{""Friday"":""6–7 AM"",""Monday"":""6–7 AM"",""Saturday"":""10 AM–2 PM"",""Sunday"":""Closed"",""Thursday"":""9 AM–8 PM"",""Tuesday"":""9 AM–8 PM"",""Wednesday"":""6–7 AM""}",36.0748006,-115.0993266,"https://www.google.com/maps/place/Split+T+Boxing+Club/@36.1208228,-115.2633735,12z/data=!3m1!5s0x80c8cffec88b2a4b:0x38e566cda74de8fc!4m10!1m2!2m1!1sboxing+class+in+las+vegas!3m6!1s0x80c8c95ddb3470bd:0xd2081f5ce0773df1!8m2!3d36.0748006!4d-115.0993266!15sChlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2FzWhsiGWJveGluZyBjbGFzcyBpbiBsYXMgdmVnYXOSAQpib3hpbmdfZ3ltmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU50TFRsTFpUVm5SUkFCqgFUEAEqECIMYm94aW5nIGNsYXNzKAAyHxABIhuxlJW2h7xXOYUOGvMzergLbrSLm4hypZCTAc8yHRACIhlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2Fz4AEA-gEFCJcBEEQ!16s%2Fg%2F11p67fh2qk?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Mayweather Boxing + Fitness,https://mayweather.fit/spring-valley-lv/??utm_campaign=gmb,+1 702 758 7717,"6565 S Fort Apache Rd Ste 165, Las Vegas, NV 89148",6565 S Fort Apache Rd Ste 165,Las Vegas,NV,89148,139,4.9,"{""Friday"":""8 AM–7:30 PM"",""Monday"":""8 AM–7:30 PM"",""Saturday"":""9 AM–5 PM"",""Sunday"":""9 AM–2 PM"",""Thursday"":""10 AM–6:30 PM"",""Tuesday"":""10 AM–6:30 PM"",""Wednesday"":""8 AM–7:30 PM""}",36.0690889,-115.2988065,"https://www.google.com/maps/place/Mayweather+Boxing+%2B+Fitness/@36.1208228,-115.2633735,12z/data=!3m1!5s0x80c8b8647ddbdb3d:0x258fe391247591c3!4m10!1m2!2m1!1sboxing+class+in+las+vegas!3m6!1s0x80c8b9ddf53aa965:0x58293ea562114f20!8m2!3d36.0690889!4d-115.2988065!15sChlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2FzWhsiGWJveGluZyBjbGFzcyBpbiBsYXMgdmVnYXOSAQNneW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUnlhbVZpZFV4QkVBRaoBVBABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVtoe8VzmFDhrzM3q4C260i5uIcqWQkwHPMh0QAiIZYm94aW5nIGNsYXNzIGluIGxhcyB2ZWdhc-ABAPoBBQivAxBM!16s%2Fg%2F11pd2w_qbc?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Las Vegas Fight Club,http://thelasvegasfightclub.online/,+1 702 773 6263,"4640 E Flamingo Rd, Las Vegas, NV 89121",4640 E Flamingo Rd,Las Vegas,NV,89121,49,4.6,"{""Friday"":""9:30 AM–9:30 PM"",""Monday"":""9:30 AM–9:30 PM"",""Saturday"":""9:30 AM–3 PM"",""Sunday"":""Closed"",""Thursday"":""9:30 AM–9:30 PM"",""Tuesday"":""9:30 AM–9:30 PM"",""Wednesday"":""9:30 AM–9:30 PM""}",36.1156816,-115.0717136,"https://www.google.com/maps/place/Las+Vegas+Fight+Club/@36.1208228,-115.2633735,12z/data=!3m1!5s0x80c8dadd39ee5f31:0xadaa4adb5f2cbe95!4m10!1m2!2m1!1sboxing+class+in+las+vegas!3m6!1s0x80c8dadd3714dc5d:0x9f5aac95b03a9fca!8m2!3d36.1156816!4d-115.0717136!15sChlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2FzWhsiGWJveGluZyBjbGFzcyBpbiBsYXMgdmVnYXOSAQpib3hpbmdfZ3ltmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU4wYUU4eWJtcDNSUkFCqgFUEAEqECIMYm94aW5nIGNsYXNzKAAyHxABIhuxlJW2h7xXOYUOGvMzergLbrSLm4hypZCTAc8yHRACIhlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2Fz4AEA-gEECBoQRw!16s%2Fg%2F113k1pf7n?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
3D Boxing And Fitness,https://3dboxingandfitnessgym.com/,+1 347 924 7805,"916 N Main St, Las Vegas, NV 89101",916 N Main St,Las Vegas,NV,89101,10,5,"{""Friday"":""6 AM–9 PM"",""Monday"":""6 AM–9 PM"",""Saturday"":""10 AM–2:30 PM"",""Sunday"":""Closed"",""Thursday"":""6 AM–9 PM"",""Tuesday"":""6 AM–9 PM"",""Wednesday"":""6 AM–9 PM""}",36.1803531,-115.1402404,"https://www.google.com/maps/place/3D+Boxing+And+Fitness/@36.1208228,-115.2633735,12z/data=!4m10!1m2!2m1!1sboxing+class+in+las+vegas!3m6!1s0x80c8cd2a7e6525fb:0xe2e3a0ec0a72b314!8m2!3d36.1803531!4d-115.1402404!15sChlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2FzWhsiGWJveGluZyBjbGFzcyBpbiBsYXMgdmVnYXOSAQNneW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUm9kVzh6UzBOM0VBRaoBVBABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVtoe8VzmFDhrzM3q4C260i5uIcqWQkwHPMh0QAiIZYm94aW5nIGNsYXNzIGluIGxhcyB2ZWdhc-ABAPoBBQi8AhBC!16s%2Fg%2F11lsmmx4b5?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Northwest Boxing Club,https://www.instagram.com/northwest_boxing_club?igsh=Zmp1cWUzM2d1bnEx&utm_source=qr,+1 702 724 5487,"6595 Smoke Ranch Rd # 120, Las Vegas, NV 89108",6595 Smoke Ranch Rd # 120,Las Vegas,NV,89108,14,5,"{""Friday"":""10 AM–12 PM"",""Monday"":""4:15–8:30 PM"",""Saturday"":""10 AM–1 PM"",""Sunday"":""Closed"",""Thursday"":""10 AM–12 PM"",""Tuesday"":""4:15–8:30 PM"",""Wednesday"":""4:15–8:30 PM""}",36.20302,-115.239122,"https://www.google.com/maps/place/Northwest+Boxing+Club/@36.1208228,-115.2633735,12z/data=!4m10!1m2!2m1!1sboxing+class+in+las+vegas!3m6!1s0x80c8c18d87a1f495:0x427133e92201617f!8m2!3d36.20302!4d-115.239122!15sChlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2FzWhsiGWJveGluZyBjbGFzcyBpbiBsYXMgdmVnYXOSAQtib3hpbmdfY2x1YpoBJENoZERTVWhOTUc5blMwVkpRMEZuVFVOQmRHWjJaSGRuUlJBQqoBVBABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVtoe8VzmFDhrzM3q4C260i5uIcqWQkwHPMh0QAiIZYm94aW5nIGNsYXNzIGluIGxhcyB2ZWdhc-ABAPoBBAgAEBY!16s%2Fg%2F11wbhmtpc2?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Artist Boxing Gym & Fitness,https://www.artistboxinggym.com/,+1 702 498 9154,"3110 E Sunset Rd # M, Las Vegas, NV 89120",3110 E Sunset Rd # M,Las Vegas,NV,89120,11,4.5,"{""Friday"":""12:30–7 PM"",""Monday"":""12:30–8 PM"",""Saturday"":""9 AM–1 PM"",""Sunday"":""Closed"",""Thursday"":""12:30–8 PM"",""Tuesday"":""12:30–8 PM"",""Wednesday"":""12:30–8 PM""}",36.0725186,-115.1067488,"https://www.google.com/maps/place/Artist+Boxing+Gym+%26+Fitness/@36.1208228,-115.2633735,12z/data=!4m10!1m2!2m1!1sboxing+class+in+las+vegas!3m6!1s0x80c8cfd4b6e4e78b:0x42f51db55ce6b29a!8m2!3d36.0725186!4d-115.1067488!15sChlib3hpbmcgY2xhc3MgaW4gbGFzIHZlZ2FzWhsiGWJveGluZyBjbGFzcyBpbiBsYXMgdmVnYXOSAQNneW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTmliVXBRY205M1JSQUKqAVQQASoQIgxib3hpbmcgY2xhc3MoADIfEAEiG7GUlbaHvFc5hQ4a8zN6uAtutIubiHKlkJMBzzIdEAIiGWJveGluZyBjbGFzcyBpbiBsYXMgdmVnYXPgAQD6AQQITxBH!16s%2Fg%2F11sdm_cph8?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
